Final particle positions and velocities
Particle Collisions: 54 Wall collisions: 121
Particle 1860: 1175.22955863 15091.86372130 3390.46150244 -4869.19613603
Particle Collisions: 53 Wall collisions: 124
Particle 1861: 12353.96854401 9846.03900386 -3095.07060137 -2908.12138747
Particle Collisions: 44 Wall collisions: 123
Particle 1862: 3395.46110189 1435.92497397 939.39615568 -4050.80388449
Particle Collisions: 61 Wall collisions: 123
Particle 1863: 577.30220813 10477.97978811 2877.18422970 -2523.83260119
Particle Collisions: 37 Wall collisions: 135
Particle 1864: 12292.55008405 16165.09190521 2201.41080603 -85.42700239
Particle Collisions: 83 Wall collisions: 123
Particle 1865: 15742.12847568 6573.86453879 -3961.86878849 1782.22596868
Particle Collisions: 65 Wall collisions: 117
Particle 1866: 17318.64366939 14759.02248680 -4393.62058684 4841.90393217
Particle Collisions: 58 Wall collisions: 127
Particle 1867: 5355.59534943 15708.30071491 -4203.48986775 -1996.14055065
Particle Collisions: 59 Wall collisions: 133
Particle 1868: 2019.04745788 18879.43503082 -2665.14397147 285.78962872
Particle Collisions: 60 Wall collisions: 139
Particle 1869: 16901.32365994 7942.96171164 2774.75098851 2539.53556013
Particle Collisions: 64 Wall collisions: 119
Particle 1870: 8762.65595168 6628.22121334 -1307.86453583 -887.03374212
Particle Collisions: 55 Wall collisions: 128
Particle 1871: 2940.31614560 15827.30626049 -3405.52770586 -3261.25927073
Particle Collisions: 57 Wall collisions: 120
Particle 1872: 13213.29357126 10260.79186378 -2821.90760963 1220.46712917
Particle Collisions: 54 Wall collisions: 126
Particle 1873: 18895.44830927 16378.40371179 1053.39528965 -5063.37446792
Particle Collisions: 53 Wall collisions: 129
Particle 1874: 1.00000000 19984.37158068 -2568.59192447 -1268.59154232
Particle Collisions: 55 Wall collisions: 118
Particle 1875: 2454.81008998 14328.19213809 -685.46215605 3967.04819764
Particle Collisions: 68 Wall collisions: 114
Particle 1876: 19469.37498863 12199.59248103 3215.70980050 -4792.79938806
Particle Collisions: 57 Wall collisions: 110
Particle 1877: 10254.31636081 17751.28774406 3866.13761804 1641.22990192
Particle Collisions: 63 Wall collisions: 123
Particle 1878: 17645.16681622 19559.62978743 2842.83369900 -3782.93512189
Particle Collisions: 61 Wall collisions: 128
Particle 1879: 13286.71686811 9861.88168990 -2055.66522930 -735.76282570
Particle Collisions: 53 Wall collisions: 131
Particle 1880: 5139.79701757 9294.11111276 2656.11510876 4159.90150845
Particle Collisions: 53 Wall collisions: 111
Particle 1881: 3654.45944576 17954.53150369 1168.52788885 -2469.15138737
Particle Collisions: 66 Wall collisions: 113
Particle 1882: 15204.95592660 8210.49680599 -4264.38053650 -2536.91568762
Particle Collisions: 47 Wall collisions: 128
Particle 1883: 18312.98433479 17575.06147567 3473.73128842 -4700.78878143
Particle Collisions: 45 Wall collisions: 130
Particle 1884: 13745.98255827 9806.98288866 2142.86498162 -2128.52954533
Particle Collisions: 71 Wall collisions: 134
Particle 1885: 13061.56845699 1076.24997165 3572.16489901 -1011.43243222
Particle Collisions: 54 Wall collisions: 115
Particle 1886: 16666.57970045 3440.46704444 3545.81576084 4717.82561935
Particle Collisions: 72 Wall collisions: 123
Particle 1887: 11239.95238034 7550.33365098 4843.25975884 -3705.20586867
Particle Collisions: 59 Wall collisions: 126
Particle 1888: 13190.70231915 2876.53830636 1013.52974612 -4261.35378596
Particle Collisions: 65 Wall collisions: 132
Particle 1889: 11234.04716502 19025.44714085 -1854.80189052 -2146.88259967
Particle Collisions: 60 Wall collisions: 132
Particle 1890: 15641.37025182 17780.90491828 1427.90409649 -1472.34009240
Particle Collisions: 50 Wall collisions: 121
Particle 1891: 12171.21320999 2084.76132233 4765.38011804 4090.14552779
Particle Collisions: 62 Wall collisions: 124
Particle 1892: 16317.62406170 1417.08140049 -3308.51305695 -4779.53839849
Particle Collisions: 57 Wall collisions: 130
Particle 1893: 4459.00508512 9731.61662697 645.99126588 1090.66159338
Particle Collisions: 38 Wall collisions: 131
Particle 1894: 12598.23442833 17842.70609206 1632.39887194 5043.41472848
Particle Collisions: 51 Wall collisions: 132
Particle 1895: 15986.96063754 851.34203175 -1872.85573474 -2041.87103640
Particle Collisions: 63 Wall collisions: 112
Particle 1896: 10180.54113258 11561.30190802 2345.58604491 -1992.85632279
Particle Collisions: 67 Wall collisions: 120
Particle 1897: 10023.67539580 12059.52310601 3783.62013957 -1356.02141940
Particle Collisions: 53 Wall collisions: 121
Particle 1898: 3101.58684241 12316.36572920 3391.06979189 -3333.31444089
Particle Collisions: 47 Wall collisions: 132
Particle 1899: 5554.45476401 2124.11774817 768.03150417 2154.50160219
Particle Collisions: 66 Wall collisions: 133
Particle 1900: 7690.83538239 12837.12430158 777.56435722 -3114.70626294
Particle Collisions: 63 Wall collisions: 120
Particle 1901: 4170.92477720 15931.98041752 -527.70560190 -4927.77073711
Particle Collisions: 66 Wall collisions: 115
Particle 1902: 13541.84358680 19351.78342939 -2067.55939089 -692.62644084
Particle Collisions: 59 Wall collisions: 114
Particle 1903: 11788.06696732 14718.05729926 -2671.55487172 4612.49862664
Particle Collisions: 54 Wall collisions: 117
Particle 1904: 16002.56683998 14535.12055432 2602.02664059 -4301.86884653
Particle Collisions: 61 Wall collisions: 133
Particle 1905: 9620.86920555 6719.09085249 -4045.34987708 -2929.44411694
Particle Collisions: 49 Wall collisions: 121
Particle 1906: 373.00259859 12344.22974756 -1120.52974059 -3420.77298222
Particle Collisions: 57 Wall collisions: 115
Particle 1907: 17489.54864928 1734.25940422 1152.35992300 -3626.78757562
Particle Collisions: 46 Wall collisions: 101
Particle 1908: 1937.98851154 9266.46585936 965.69744474 1064.20179281
Particle Collisions: 63 Wall collisions: 127
Particle 1909: 19467.11309454 5333.36704340 1395.28491073 3054.57983237
Particle Collisions: 50 Wall collisions: 119
Particle 1910: 18093.13789369 1083.16217320 -3206.41647307 -3189.54797008
Particle Collisions: 58 Wall collisions: 118
Particle 1911: 1.00000000 1433.70554837 -4901.42282733 3491.35161787
Particle Collisions: 55 Wall collisions: 120
Particle 1912: 13594.32628185 17797.48859400 2799.27719015 -1765.08332771
Particle Collisions: 51 Wall collisions: 134
Particle 1913: 10269.33867653 307.33470176 1797.26262858 2333.61778029
Particle Collisions: 44 Wall collisions: 132
Particle 1914: 16671.33133528 6857.83578772 -3332.23838067 974.37234127
Particle Collisions: 62 Wall collisions: 119
Particle 1915: 13903.67377315 19449.34574836 2536.26042503 4589.75813225
Particle Collisions: 57 Wall collisions: 128
Particle 1916: 11788.08131867 92.24315921 -4400.90835217 -1422.13141162
Particle Collisions: 52 Wall collisions: 129
Particle 1917: 18038.35846205 3935.83332156 -2015.74716812 -2112.13556244
Particle Collisions: 65 Wall collisions: 134
Particle 1918: 7991.50937446 15631.87368788 897.82136671 4883.19289974
Particle Collisions: 57 Wall collisions: 118
Particle 1919: 15337.29551833 14051.72967040 4573.21507261 -695.99805780
Particle Collisions: 46 Wall collisions: 133
Particle 1920: 18801.84839149 5216.59730480 4655.64446383 651.94966310
Particle Collisions: 66 Wall collisions: 118
Particle 1921: 10090.53619675 5016.81111146 -3302.82126775 -4121.21825280
Particle Collisions: 55 Wall collisions: 118
Particle 1922: 6947.32300865 10461.78251437 1075.51015122 767.04601879
Particle Collisions: 60 Wall collisions: 117
Particle 1923: 8203.79659426 10594.30547821 4782.52660899 -2428.56779067
Particle Collisions: 52 Wall collisions: 121
Particle 1924: 16052.94419036 807.88770257 -2536.02070185 4765.82711055
Particle Collisions: 58 Wall collisions: 131
Particle 1925: 6357.31003113 16694.41448553 -1292.21211537 2949.70849365
Particle Collisions: 46 Wall collisions: 133
Particle 1926: 1521.30327226 14790.31502877 -1558.44209119 -4511.18407815
Particle Collisions: 70 Wall collisions: 126
Particle 1927: 7729.28895778 8366.51941431 -2959.34971789 4715.71012116
Particle Collisions: 60 Wall collisions: 132
Particle 1928: 19999.00000000 382.32345331 2652.88732983 2126.95797165
Particle Collisions: 52 Wall collisions: 128
Particle 1929: 11913.33098390 12440.18267865 -1087.72417360 1241.21657277
Particle Collisions: 69 Wall collisions: 114
Particle 1930: 13123.28467825 13329.25325253 1874.61209689 -873.25265357
Particle Collisions: 53 Wall collisions: 117
Particle 1931: 19077.24996280 15292.06193418 -2254.48444238 -3279.24862593
Particle Collisions: 63 Wall collisions: 121
Particle 1932: 8759.78303377 14971.62735476 1101.62715018 1507.20443279
Particle Collisions: 55 Wall collisions: 124
Particle 1933: 19075.62395534 3390.05480865 -923.37604466 3059.50922274
Particle Collisions: 45 Wall collisions: 119
Particle 1934: 18100.06708344 1546.98804251 -613.95222483 4230.89297116
Particle Collisions: 65 Wall collisions: 122
Particle 1935: 6063.13021699 1405.96140788 -3757.11479132 -2324.80885408
Particle Collisions: 49 Wall collisions: 119
Particle 1936: 18845.17790919 19878.72591757 4136.39328897 -2250.86889897
Particle Collisions: 55 Wall collisions: 108
Particle 1937: 15138.80796470 966.94788659 -173.30051223 3144.89440071
Particle Collisions: 60 Wall collisions: 115
Particle 1938: 2097.10370163 17752.43906864 -2706.51269962 -2807.59516818
Particle Collisions: 61 Wall collisions: 117
Particle 1939: 7794.20800420 12815.10399577 -4651.16066899 3444.91708048
Particle Collisions: 64 Wall collisions: 118
Particle 1940: 3070.19356487 17516.78757036 -3973.79110931 4658.70751677
Particle Collisions: 54 Wall collisions: 106
Particle 1941: 15115.56657440 19906.18392636 2487.01252947 -1494.07736404
Particle Collisions: 56 Wall collisions: 117
Particle 1942: 13083.10781154 11710.22449092 -3867.00904964 -2224.51183771
Particle Collisions: 59 Wall collisions: 127
Particle 1943: 3937.47681534 5486.43449937 4922.22065592 -3965.57778406
Particle Collisions: 62 Wall collisions: 131
Particle 1944: 5407.90834212 16361.51137446 -2342.04051353 -1136.94483397
Particle Collisions: 41 Wall collisions: 147
Particle 1945: 16055.06755348 13655.16612458 -1280.83896428 208.73608742
Particle Collisions: 65 Wall collisions: 126
Particle 1946: 17266.74136745 8630.46597675 4731.19492128 3866.78075333
Particle Collisions: 54 Wall collisions: 141
Particle 1947: 8872.47026799 6525.73504007 -1396.41325280 -1591.79487099
Particle Collisions: 60 Wall collisions: 120
Particle 1948: 17192.92584418 16042.20664516 -3315.92925067 1818.53384807
Particle Collisions: 54 Wall collisions: 132
Particle 1949: 9194.17496335 5424.10878707 4514.32160854 2488.51505851
Particle Collisions: 63 Wall collisions: 124
Particle 1950: 11253.99541120 10354.26903601 2494.47894874 -1553.47961765
Particle Collisions: 52 Wall collisions: 135
Particle 1951: 756.23954129 3908.01090246 -4655.80812505 -3925.19760080
Particle Collisions: 61 Wall collisions: 119
Particle 1952: 3467.59875587 16079.50841234 -2428.93200654 -3999.49806972
Particle Collisions: 60 Wall collisions: 121
Particle 1953: 9780.72946669 19998.68843104 3214.08530001 -1025.32587290
Particle Collisions: 45 Wall collisions: 108
Particle 1954: 921.25237485 1842.01814371 -3232.30245976 -234.58875463
Particle Collisions: 52 Wall collisions: 127
Particle 1955: 1074.40780041 15884.69906559 -2600.75333675 805.24275513
Particle Collisions: 67 Wall collisions: 113
Particle 1956: 4936.21084522 18293.85106365 2131.28183282 3046.77526351
Particle Collisions: 53 Wall collisions: 131
Particle 1957: 3392.54163825 19049.13386257 2394.64415448 -1153.28915592
Particle Collisions: 61 Wall collisions: 125
Particle 1958: 14101.99866635 5619.01168913 1528.22507507 925.64053171
Particle Collisions: 60 Wall collisions: 131
Particle 1959: 11767.23556723 14584.83127446 -3431.54121857 -1240.18144266
Particle Collisions: 75 Wall collisions: 120
Particle 1960: 12592.67038217 8287.26501355 2016.33541328 993.37033928
Particle Collisions: 46 Wall collisions: 115
Particle 1961: 10299.20286875 13908.35826814 -953.22812395 -2979.58072509
Particle Collisions: 66 Wall collisions: 122
Particle 1962: 11334.06958348 17144.20518293 4160.97617459 4907.39362301
Particle Collisions: 65 Wall collisions: 106
Particle 1963: 1641.51465074 8164.49046851 3208.40913989 3062.59971346
Particle Collisions: 64 Wall collisions: 119
Particle 1964: 2644.71793411 19258.41409320 -2781.74820313 3577.13052974
Particle Collisions: 56 Wall collisions: 142
Particle 1965: 13785.67932807 7443.41621897 -1985.77536832 4334.11860013
Particle Collisions: 45 Wall collisions: 125
Particle 1966: 744.08286447 1535.19301380 -4813.72928388 4822.39374746
Particle Collisions: 58 Wall collisions: 120
Particle 1967: 12579.72350968 7763.50244669 2619.87312177 874.25851800
Particle Collisions: 43 Wall collisions: 131
Particle 1968: 13290.44799180 3936.49874234 4546.95446511 -3887.40602142
Particle Collisions: 56 Wall collisions: 119
Particle 1969: 6035.52542692 2209.14682913 3254.06567836 -4656.01727050
Particle Collisions: 58 Wall collisions: 136
Particle 1970: 18927.00590045 5406.19618442 1795.04327248 3976.69261179
Particle Collisions: 52 Wall collisions: 136
Particle 1971: 8771.48749313 2799.09101471 -4440.93892794 -4841.71166687
Particle Collisions: 61 Wall collisions: 130
Particle 1972: 9235.49033252 10902.82754246 4617.24516626 4686.30084474
Particle Collisions: 61 Wall collisions: 123
Particle 1973: 15696.49818897 7945.21018657 3378.89508834 -3525.35717265
Particle Collisions: 54 Wall collisions: 134
Particle 1974: 10250.88692353 16038.85258103 -2300.79801801 4009.46314526
Particle Collisions: 53 Wall collisions: 127
Particle 1975: 18967.07484320 9139.74662072 2409.94205482 -3316.61179589
Particle Collisions: 61 Wall collisions: 104
Particle 1976: 7625.85606774 13150.26064047 -1939.36209439 4321.23071708
Particle Collisions: 64 Wall collisions: 118
Particle 1977: 7891.30157788 12731.41545328 -3553.03133118 -1251.49015201
Particle Collisions: 60 Wall collisions: 115
Particle 1978: 5036.96629675 9868.06490801 -221.38449126 -4854.94536932
Particle Collisions: 50 Wall collisions: 119
Particle 1979: 11522.01299514 5256.65200449 -4279.43668780 -2089.62391017
Particle Collisions: 50 Wall collisions: 127
Particle 1980: 15340.42199595 13473.92622363 -5161.15095291 608.06185501
Particle Collisions: 56 Wall collisions: 129
Particle 1981: 601.28821890 18053.79252889 -4046.55997958 4797.52884041
Particle Collisions: 66 Wall collisions: 109
Particle 1982: 7428.74683014 616.50848285 425.35543053 2765.78402852
Particle Collisions: 62 Wall collisions: 115
Particle 1983: 3034.18155802 10995.11459357 -3784.65138520 -4005.03877549
Particle Collisions: 57 Wall collisions: 128
Particle 1984: 13673.86517873 7811.62636305 -4375.81847533 -5364.22893949
Particle Collisions: 69 Wall collisions: 137
Particle 1985: 136.87955528 19543.81233336 2870.58733752 1625.38077083
Particle Collisions: 68 Wall collisions: 124
Particle 1986: 2573.94183588 11058.20859416 1759.85872325 1174.72447105
Particle Collisions: 56 Wall collisions: 131
Particle 1987: 11354.45458114 4039.15228954 3028.12348433 -633.73219008
Particle Collisions: 65 Wall collisions: 125
Particle 1988: 18861.45346622 16987.30968915 -967.17134376 -3255.68511374
Particle Collisions: 52 Wall collisions: 131
Particle 1989: 9275.11956395 18698.92390962 3251.22031621 -1468.38555705
Particle Collisions: 44 Wall collisions: 125
Particle 1990: 11256.17540934 15941.02925139 -4757.28440504 -4057.97074861
Particle Collisions: 59 Wall collisions: 134
Particle 1991: 14437.89198167 10116.49916565 1126.31626755 -3464.21607948
Particle Collisions: 60 Wall collisions: 135
Particle 1992: 9811.28445409 18175.38525937 4350.02894593 1999.43368470
Particle Collisions: 50 Wall collisions: 116
Particle 1993: 13774.57658575 3215.07191999 1743.88756095 -3557.74995244
Particle Collisions: 61 Wall collisions: 108
Particle 1994: 10900.39104852 13951.97940499 3568.07119336 4650.32646833
Particle Collisions: 52 Wall collisions: 139
Particle 1995: 4636.04421505 10584.97427785 1942.28873683 -4707.01286107
Particle Collisions: 56 Wall collisions: 114
Particle 1996: 10848.09462207 7807.74441226 -4575.45268897 3540.12849122
Particle Collisions: 49 Wall collisions: 120
Particle 1997: 18483.59284744 15781.63965754 1985.18400234 -4186.13731543
Particle Collisions: 43 Wall collisions: 121
Particle 1998: 17561.28667584 4307.33638506 -3293.58425052 2549.59702296
Particle Collisions: 65 Wall collisions: 129
Particle 1999: 18057.92698053 10504.23362096 4349.14032953 3844.51063115
Particle Collisions: 59 Wall collisions: 125
