Final particle positions and velocities
Particle 391: 3856.34846578 4642.72584861 3673.03602025 -3839.06853785
Particle 392: 17031.00699847 19465.07931812 -4419.22846036 1443.32771173
Particle 393: 14255.49643821 14994.84550831 -3725.91210684 3887.98283426
Particle 394: 16572.27482098 6994.18723499 589.80750407 -1951.45515210
Particle 395: 8740.10334511 15920.65154501 3010.48343142 -4000.31891756
Particle 396: 12497.55832877 15291.32031418 -2772.69381815 -317.05644320
Particle 397: 9993.43795935 19999.00000000 -2913.16638208 3073.00090176
Particle 398: 2283.69432249 13512.03350203 1958.59213875 4259.93075812
Particle 399: 19999.00000000 5839.25384014 4244.68559502 -413.71318346
Particle 400: 8875.10127447 5793.10995923 1051.92521400 3399.03365490
Particle 401: 10917.12795154 10046.53376347 -1487.45070468 1782.41848071
Particle 402: 3672.78039534 4429.40194948 2194.39549942 -3892.39951263
Particle 403: 6112.78686693 8857.23630756 3055.89343346 3880.49184844
Particle 404: 17594.70762510 9070.16414152 1279.12012732 2771.26884672
Particle 405: 9577.77136664 12899.99446921 3485.20094919 3857.13121170
Particle 406: 9997.69221125 8138.89571536 4690.75233929 5036.81763247
Particle 407: 1808.46120821 12838.72650379 1807.46120821 -1944.12183619
Particle 408: 15868.99106884 15457.63791278 -4130.00893116 -2210.01041698
Particle 409: 14288.19354360 11647.34918018 4767.51713692 -2687.68677852
Particle 410: 19533.47141645 2416.11661941 -2923.36122622 -312.01099273
Particle 411: 371.71428819 7698.04508985 3531.10691937 1037.02966770
Particle 412: 32.99548778 17222.46784813 -2995.57588612 1742.71917153
Particle 413: 17742.71971345 7960.32553829 787.42047115 3712.50452268
Particle 414: 1600.16830592 12273.43099141 2132.60817931 3818.50169440
Particle 415: 6656.44082649 2427.96457244 -4447.51972450 -4273.08117873
Particle 416: 14091.85573082 13404.34174596 3874.11348100 -3157.10953787
Particle 417: 17047.78159252 1070.27307405 1402.98554502 4138.49459903
Particle 418: 19999.00000000 723.08061783 845.84496043 4179.60022573
Particle 419: 3723.29465811 11871.66474039 -3292.64037075 -1821.02977584
Particle 420: 3476.16681403 7357.32591482 -3238.77895516 -2605.00758671
Particle 421: 18770.18163037 17052.40271112 -2119.45225790 4220.19662777
Particle 422: 14148.45725893 4570.28417346 3537.06272211 -3392.62756727
Particle 423: 473.70944878 11534.65940425 4000.56633118 1446.51354368
Particle 424: 10904.10565322 2293.90809439 -1485.02034275 2244.49054512
Particle 425: 16587.15927012 1713.00498508 1285.15620914 -2100.64652988
Particle 426: 5562.42080919 5452.34005601 908.41797484 -3852.23366291
Particle 427: 15416.14795576 11922.00585512 -2291.42602212 1814.94368556
Particle 428: 14458.60493999 19490.81251555 -2824.83631976 2369.56385018
Particle 429: 13373.71769305 16627.97695103 -684.16821244 -4358.46534300
Particle 430: 18407.99223062 19200.92247940 2285.98221216 -3801.34482520
Particle 431: 11272.93005577 19623.76666136 -1660.20309317 1203.91304621
Particle 432: 16264.02431194 3483.21951706 3962.55246600 2375.08293783
Particle 433: 94.39554979 9437.92005402 -3971.22229518 3516.86484616
Particle 434: 8543.44778158 9939.35861270 -1935.77424607 -1930.68927090
Particle 435: 9974.86825352 7916.46765649 4305.07997365 -742.54710915
Particle 436: 19999.00000000 7680.14695314 4085.87940357 3386.99013383
Particle 437: 2176.25425976 1.00000000 3710.03462623 -5263.63260736
Particle 438: 13607.50205332 14092.95973132 -987.87110220 -2301.76346353
Particle 439: 14405.60655392 6106.04987039 -3237.59921773 2770.88669814
Particle 440: 8048.88423300 14185.30297729 4674.31403883 -2624.28067088
Particle 441: 16952.36529111 18690.59254061 -3046.63470889 -856.43240614
Particle 442: 10910.57327289 8710.36999028 -4847.73778785 4112.34231423
Particle 443: 12411.78224090 3959.98686522 779.55097735 4017.52630262
Particle 444: 13949.00025348 16915.42240720 -2575.42427490 1171.08329256
Particle 445: 14203.81167383 6886.49910643 -3156.67711478 -646.99181229
Particle 446: 16307.24393555 7516.97899835 -2419.35390291 -4640.00300024
Particle 447: 9503.57195744 7746.06542455 3687.57149468 920.22764250
Particle 448: 11405.56664734 15577.89508975 -1693.20747242 -2799.40683037
Particle 449: 12863.32210665 315.73468749 -4404.76714716 -4379.05004284
Particle 450: 10427.04889057 19999.00000000 -205.75988709 3922.79398259
Particle 451: 4775.59798266 2895.38240363 -742.39309550 2916.84415556
Particle 452: 5139.15370257 16602.00002654 5138.15370257 1595.73049937
Particle 453: 4180.25053005 7727.60025722 2604.45622072 1153.70290045
Particle 454: 9377.07885520 14971.93199904 4142.27306613 -4261.56249148
Particle 455: 12751.91756407 15959.81956129 -4876.01450129 -1999.13630830
Particle 456: 10757.85152300 3299.65319689 -781.56435436 4659.33063938
Particle 457: 7162.69243281 11406.83975613 -4321.97855362 2033.47387045
Particle 458: 2736.07220972 10627.38128562 -617.40652214 1149.05204631
Particle 459: 15752.85265762 10149.61047098 3063.94438004 4454.38028108
Particle 460: 7883.89942256 6491.56040707 -2295.52308970 -4292.83511789
Particle 461: 1920.00785730 4808.40003034 -1948.63734185 4807.40003034
Particle 462: 1922.43112852 10235.01483757 1921.43112852 3733.24653427
Particle 463: 11676.88866625 18418.96174652 3338.06561717 -2929.43849316
Particle 464: 19672.85073964 746.24230692 3848.29102966 -2392.62899236
Particle 465: 8938.80668211 16540.54138469 2613.44959085 1293.33105158
Particle 466: 2252.99660623 2668.57938988 2251.99660623 -4179.36395773
Particle 467: 6049.34352217 8013.82252932 4242.43763609 1133.83369929
Particle 468: 19793.58127983 12754.87912031 4177.43806740 -4541.43726751
Particle 469: 13777.28706559 5059.45689042 -1705.23337683 -4979.84770319
Particle 470: 3727.34380847 12635.03991025 2840.20662895 2881.22403818
Particle 471: 14864.10637894 1506.92376254 2406.44786789 -794.92805116
Particle 472: 2561.58892767 13776.16989568 -30.06531134 3220.31764156
Particle 473: 17886.18510579 17391.27614920 4772.19540395 -2076.04077165
Particle 474: 19255.03974571 2670.20964323 4037.52018157 3889.25027777
Particle 475: 311.06160444 13014.62484747 1366.09703381 -1322.93790715
Particle 476: 5587.07795298 7986.67472948 -2399.64544008 -3853.17303783
Particle 477: 10940.10327442 15427.80763125 -981.89660045 1972.88988452
Particle 478: 5620.53523041 17331.85226720 -2347.59196059 4215.48052279
Particle 479: 1.00000000 15546.31155074 -3625.48985126 4531.91223110
Particle 480: 1052.83408584 3234.87861162 -2442.74998635 -1109.20396369
Particle 481: 5321.65506943 18141.21872171 -2755.56827816 2372.03370855
Particle 482: 14364.20025909 8868.04683130 2976.51778800 -5188.15886145
Particle 483: 14533.61918045 5493.18036386 3763.15784695 3967.01439413
Particle 484: 9416.66518427 5031.89131803 4707.83259213 2493.52807679
Particle 485: 10562.44957497 13464.49543512 2053.79167049 -2696.13469366
Particle 486: 15650.85336723 7606.59068856 -3166.75574593 -1847.92177731
Particle 487: 18190.96261555 8240.19235019 -951.69328636 -4315.95692467
Particle 488: 9306.04075118 4863.37915170 2634.40852820 -4015.87802957
Particle 489: 13245.87301776 16536.96253229 -2417.26599296 1541.69517158
Particle 490: 8182.35873799 6742.82948763 2274.90908706 3048.05630123
Particle 491: 11194.80343360 17106.79374151 3696.67683659 1467.90127646
Particle 492: 4940.04427465 8594.97806475 908.32503744 3087.25085278
Particle 493: 10767.48404580 14766.70284764 1686.44891948 1614.11911996
Particle 494: 761.59144770 4521.00713275 5021.56984895 1048.50588625
Particle 495: 11447.65396005 10179.60295037 2397.39547868 -2377.40331216
Particle 496: 16284.64162398 4421.75831480 2629.63342805 -3031.75574722
Particle 497: 5723.78537087 8495.84494450 2555.16088989 -1317.02033567
Particle 498: 567.78265968 4357.74063843 857.13699062 -3137.43425621
Particle 499: 10503.45285245 15214.24057880 3503.41431834 1589.10787098
Particle 500: 1404.28259945 19999.00000000 4430.66063352 5159.56830846
Particle 501: 18633.71198966 16306.25454205 3283.76615773 4479.11799882
Particle 502: 12159.21453319 251.39126829 -388.89927771 -1651.05431794
Particle 503: 13199.89674830 12888.71641187 4206.05242530 -3279.36245144
Particle 504: 16512.61162927 17515.40209214 -1306.02666779 -2680.34166214
Particle 505: 5027.81220980 13072.15742777 4487.59371837 1560.26640968
Particle 506: 18962.33561499 8047.20801156 2269.07901577 211.10562989
Particle 507: 7853.62585934 7249.81604458 2790.22572595 -2965.50871000
Particle 508: 4763.53132357 12470.30716915 -1448.92624122 -3193.11600167
Particle 509: 15830.06958704 8999.37765857 -4014.99367391 -2450.52682642
Particle 510: 3020.06565950 14370.78902401 -4740.02495394 -1766.21982385
Particle 511: 6421.36106671 646.65350222 -1042.08323899 -3500.91238046
Particle 512: 4149.39330463 3573.49252468 -3031.58690963 -3027.56798378
Particle 513: 1274.09560831 8908.15347483 -1686.38448767 4626.69369414
Particle 514: 17211.76545070 4865.06828987 4631.54626885 -4876.49523615
Particle 515: 19999.00000000 17828.95487830 3307.65162753 -3007.68697280
Particle 516: 8524.59480400 19999.00000000 -3707.82076740 1896.61557570
Particle 517: 10070.90487898 14733.32145280 -2183.34993424 -3095.50494287
Particle 518: 1222.21682352 15446.94536130 -2010.42524832 2600.60104392
Particle 519: 18470.02035066 11707.52087538 2740.72598925 2701.89778481
Particle 520: 14821.44479483 10524.76367715 -3584.62076575 4722.57104129
Particle 521: 11928.70276291 9646.91499541 2983.51096099 -2639.50327315
Particle 522: 9938.61648409 1182.69413777 -5030.19175796 -3407.69747828
Particle 523: 14312.47574057 12280.42832193 -332.17921981 5390.39541049
Particle 524: 19999.00000000 13849.84211273 2407.27574321 5079.12554011
Particle 525: 10774.74929521 13397.12280318 2857.90172845 933.78257677
Particle 526: 63.72386648 15502.04865145 3085.87211459 489.04112975
Particle 527: 12668.27831642 7744.10138386 4493.99536655 -4640.43414187
Particle 528: 10496.96889319 8795.34842071 -4326.97862231 4397.17421036
Particle 529: 3229.28493513 5990.89530843 -4628.79886114 -740.46288311
Particle 530: 3490.61975288 3632.18762973 -3412.44770024 -2913.33679575
Particle 531: 14543.75429071 9490.19759683 -4639.20212117 -3902.54041822
Particle 532: 2669.32033519 3109.91965794 -1791.84125572 -1005.91489233
Particle 533: 19161.98812452 3851.08103806 -1357.34019906 -3003.74432204
Particle 534: 13811.78657475 13903.33155181 2229.29383967 -3618.25320292
Particle 535: 8385.35800520 15042.67743495 3937.70391405 2325.66663906
Particle 536: 4273.18809556 7458.78538760 4599.28771937 -4313.25510796
Particle 537: 19013.58849431 17052.38561857 1536.28464100 -3631.53222676
Particle 538: 4430.03386633 13429.98343977 -1946.52028233 4799.47199110
Particle 539: 16423.36072764 16245.71276204 -1787.81963618 -4582.61505585
Particle 540: 3124.20836495 3256.14658144 3141.16720077 767.39827120
Particle 541: 4807.89272453 18844.29079647 4806.89272453 -759.24650928
Particle 542: 1.00000000 4761.88202730 -3305.10320563 636.79430634
Particle 543: 14202.78397929 10541.66613439 1852.54297149 -1141.17106558
Particle 544: 12892.12688209 1913.13855916 -3305.31969265 -5030.84584721
Particle 545: 7494.54692423 9486.94052640 -3766.80738544 -536.69982569
Particle 546: 6560.77461483 7133.63681826 -3227.25021233 -3080.91059812
Particle 547: 16304.05027370 10657.45983518 -842.44059485 -2726.59716098
Particle 548: 7777.43749438 6411.35438011 -2457.25918461 -1677.61782549
Particle 549: 3199.67386825 5314.87174183 1333.28356451 -3671.03206454
Particle 550: 13611.56993301 19498.74797499 2928.09314893 -3980.46051176
Particle 551: 5652.03159491 3770.70125375 4225.70812603 3769.70125375
Particle 552: 13441.32085866 9978.00818796 1252.71975044 -2377.04600788
Particle 553: 11177.96180885 16388.91234214 4837.93129325 -3988.18175472
Particle 554: 9438.52531696 365.80414826 -1094.57558063 -1507.88489451
Particle 555: 373.55977998 19999.00000000 2460.91146018 1459.69535928
Particle 556: 17424.81849971 15578.43918310 -938.27679313 -1472.20578030
Particle 557: 6307.03432633 12944.50084078 -1373.54269808 -3527.24957961
Particle 558: 5660.20978526 663.09348165 1886.40326175 -4863.00725761
Particle 559: 7426.31301810 18809.53110072 4098.23037579 -1656.14761267
Particle 560: 17463.71262720 93.60411682 1878.04388500 -4002.57463723
Particle 561: 19999.00000000 18169.31619296 3838.99204081 -2717.98797840
Particle 562: 17490.50283723 4911.49785028 4010.36771704 -3572.03843221
Particle 563: 7320.41405974 7657.73043041 -1191.40883314 1822.92581928
Particle 564: 7850.51354776 5556.14989251 -4386.62627558 -3760.38906188
Particle 565: 16355.91376945 12838.11992219 2587.45507989 1733.42766462
Particle 566: 13717.52300174 10856.74897192 2664.75298258 -1073.91344496
Particle 567: 12159.76995814 16047.31109042 2195.15334471 -4789.93778192
Particle 568: 19356.67720311 7087.38068460 903.19892720 4033.61585578
Particle 569: 9370.85970041 11980.39310640 -982.16320268 4726.28434497
Particle 570: 6515.25980751 11312.54308911 4730.71148672 -2203.30641780
Particle 571: 13369.28129305 2913.25301768 4481.02957422 -3535.55866176
Particle 572: 19858.48286788 1633.13776587 3384.31190731 -4591.46555853
Particle 573: 11419.51948881 561.43261530 -2484.38428179 2773.68301136
Particle 574: 10494.91335142 7975.64258564 -3168.02888286 -3005.95183275
Particle 575: 762.41591444 13051.06130225 4146.49483636 -1938.63194127
Particle 576: 5740.49840545 12261.07703572 -2457.88536252 -3834.08050657
Particle 577: 9404.32857269 17880.29105847 -3088.20488489 2960.99858758
Particle 578: 10150.35708275 13126.03090363 -1733.98397310 -4018.46516830
Particle 579: 16939.59342755 19709.79628130 -2199.80625321 -2084.10854803
Particle 580: 1.00000000 2591.70918121 -4008.52334171 -3874.16243152
Particle 581: 1501.14545263 4806.69949209 4456.97418420 -4667.44101929
Particle 582: 9341.53804686 18770.48675328 -1956.07566343 1624.26756768
Particle 583: 10044.56475707 16550.88873857 635.49164395 1620.01290130
Particle 584: 8888.31530384 17234.59476396 -3051.32357327 4064.61025073
Particle 585: 12308.43821415 11029.62506447 631.44553583 -545.87912557
Particle 586: 13770.47428498 10394.30340190 3463.58795148 -5211.71724026
Particle 587: 7408.36906250 11728.79860478 -3855.31736850 -848.56292705
Particle 588: 7718.72304246 19160.33291388 2338.10876607 -4157.38168707
Particle 589: 10438.97627764 4419.83245615 -4780.01186118 -5032.86582856
Particle 590: 3908.30917444 7222.27073156 3907.30917444 3901.76407897
Particle 591: 10787.01948486 2039.79133394 -4605.99025757 -1395.35858311
Particle 592: 5636.20486795 3807.47402079 -908.67288736 1838.65031390
Particle 593: 16390.36983745 8184.86745248 -3278.76343143 -1750.32921703
Particle 594: 3530.65269139 16807.86608705 -2473.70716429 3826.74360563
Particle 595: 11237.10501869 1803.94885867 1918.63658620 1112.70805536
Particle 596: 15388.05719260 4038.14357863 -4228.06499988 -2701.07965786
Particle 597: 10393.33559436 14916.16452429 -4688.77559132 -1152.22172969
Particle 598: 4575.66105155 13255.72364719 3059.69945781 2307.74162628
Particle 599: 6272.54219790 5841.70210523 1567.88554947 834.49471954
Particle 600: 3011.64902869 4676.36614593 4504.26878080 -1286.32298294
Particle 601: 7049.83244314 11574.34914390 4925.41432181 -4985.21991963
Particle 602: 11271.05488997 8315.43848192 2257.57977803 1702.39825420
Particle 603: 16021.72934945 14957.46633015 1646.08814941 -3876.05014708
Particle 604: 5020.09517768 11093.28988431 -3526.35332649 2714.06253470
Particle 605: 12663.01889687 1340.30671469 -4275.02376911 -2921.65774047
Particle 606: 11912.40382420 9942.80679260 1352.35620326 -4123.27600538
Particle 607: 5652.59644917 3787.93851202 3664.22806417 4215.05473100
Particle 608: 12110.22493617 14870.84822513 2215.95750847 -5128.15177487
Particle 609: 12862.55315205 10440.66509189 -1838.56402782 1049.73107417
Particle 610: 3326.77438010 3726.96170196 3325.77438010 -4165.59417025
Particle 611: 14959.85509094 10445.64894178 -4808.17295310 1144.87719411
Particle 612: 19323.35393793 10695.68322894 2438.20879216 811.73479554
Particle 613: 6883.02534060 17013.35179388 -2707.37419519 -4316.16159323
Particle 614: 3390.30378732 7613.70549562 -934.82682266 -4891.85161683
Particle 615: 530.28448298 1919.03052938 -1522.95716977 -2837.96428214
Particle 616: 8239.99200525 6658.46259803 -3201.68876303 2009.69244527
Particle 617: 5597.78018653 11182.83435005 -2541.20427922 -2022.23297038
Particle 618: 888.11736231 17143.98290690 3317.05100823 2590.88772735
Particle 619: 4838.42335785 19577.40408108 -2121.11392886 3502.32246015
Particle 620: 4577.38471643 1295.95224425 2719.93176231 -2487.64366351
Particle 621: 5694.63727758 10483.04984008 -4768.12090747 3401.64781357
Particle 622: 8322.93916125 4582.31002793 2170.69180975 2049.97062198
Particle 623: 9215.78203116 17649.96104459 3778.34877896 -1090.89519886
Particle 624: 16244.62361306 7353.14193467 3248.72472261 -4443.41221426
Particle 625: 9624.96254561 11932.22424648 1698.29895271 3440.19105990
Particle 626: 19999.00000000 3062.35859926 4121.91940693 4302.09614299
Particle 627: 2067.50850699 1493.79331810 -3488.70734605 3795.90487918
Particle 628: 18217.59767579 19820.24682151 2180.78242552 -4035.35063570
Particle 629: 14651.37596100 11421.74687512 2365.98468852 1888.03596575
