Final particle positions and velocities
Particle 765: 10678.06000319 3366.07379787 1057.99995848 -4769.64677665
Particle Collisions: 112 Wall collisions: 132
Particle 766: 9560.67549986 6219.84899022 2087.22239135 -2673.88230509
Particle Collisions: 109 Wall collisions: 132
Particle 767: 12569.62266213 19936.12893201 1548.24467842 2907.28806412
Particle Collisions: 113 Wall collisions: 128
Particle 768: 3776.07707195 17165.75354190 -336.74096056 -5768.59929107
Particle Collisions: 101 Wall collisions: 129
Particle 769: 19254.04610688 7010.23094445 -3184.38656360 3120.38177745
Particle Collisions: 84 Wall collisions: 115
Particle 770: 3050.00509199 13794.64665462 -3232.55127462 1159.15130965
Particle Collisions: 102 Wall collisions: 121
Particle 771: 8318.09122937 6362.72904927 -1631.15624997 847.46493124
Particle Collisions: 91 Wall collisions: 118
Particle 772: 5607.97383081 7734.64903883 -2738.68524135 -1828.65726019
Particle Collisions: 93 Wall collisions: 131
Particle 773: 9513.42041101 3345.09595975 2912.88668826 -1151.05460534
Particle Collisions: 97 Wall collisions: 121
Particle 774: 18823.67766509 9201.55803754 4008.42913592 4865.39201118
Particle Collisions: 102 Wall collisions: 122
Particle 775: 19995.51226781 4269.84955115 2758.39855421 3231.78925179
Particle Collisions: 94 Wall collisions: 131
Particle 776: 18579.09908475 1884.02626074 2714.49112967 -3108.50993014
Particle Collisions: 107 Wall collisions: 113
Particle 777: 2351.88879705 5462.09430131 1582.65598252 952.40125106
Particle Collisions: 116 Wall collisions: 109
Particle 778: 12161.96883642 8996.71882372 -3906.31264852 3678.28639824
Particle Collisions: 117 Wall collisions: 121
Particle 779: 772.89840545 8618.47421752 3319.13891016 -797.53601357
Particle Collisions: 104 Wall collisions: 130
Particle 780: 4360.59196250 18386.23141678 3263.61127217 2606.65708777
Particle Collisions: 101 Wall collisions: 127
Particle 781: 10356.25332416 9520.59236209 2547.88477193 4754.49997757
Particle Collisions: 99 Wall collisions: 128
Particle 782: 18209.23780013 8480.33731812 4180.51151096 566.61873227
Particle Collisions: 116 Wall collisions: 124
Particle 783: 5490.62572092 16635.29933941 -2119.65644257 -4335.97006606
Particle Collisions: 105 Wall collisions: 128
Particle 784: 4239.87691031 17193.30316050 -3535.72920775 -1868.28791600
Particle Collisions: 107 Wall collisions: 143
Particle 785: 12412.43746834 17036.38330530 3324.56814544 2455.27001178
Particle Collisions: 87 Wall collisions: 127
Particle 786: 13368.50320736 14290.14461168 5375.34684557 -2854.42769416
Particle Collisions: 96 Wall collisions: 134
Particle 787: 8768.92707048 13903.86809702 -1414.72011467 4244.38334322
Particle Collisions: 102 Wall collisions: 122
Particle 788: 11397.90632016 18141.67359688 -4025.04222000 -2142.39964996
Particle Collisions: 93 Wall collisions: 120
Particle 789: 2269.56528538 12726.15595583 -87.07498658 -3331.23019277
Particle Collisions: 104 Wall collisions: 111
Particle 790: 2084.60083866 2811.76590019 -1366.48031119 4612.08353369
Particle Collisions: 97 Wall collisions: 118
Particle 791: 732.24929254 11670.72006585 -939.58930391 894.60638381
Particle Collisions: 98 Wall collisions: 120
Particle 792: 15325.37199238 2602.19182952 -4604.21432820 -382.72531859
Particle Collisions: 136 Wall collisions: 108
Particle 793: 7466.81262976 16452.77129257 -4177.39579008 -1071.86036221
Particle Collisions: 86 Wall collisions: 116
Particle 794: 1393.93438799 17181.91607451 -2067.22951245 3163.73561025
Particle Collisions: 115 Wall collisions: 126
Particle 795: 5327.38105619 6069.71565229 -2406.71122403 -2307.06913958
Particle Collisions: 113 Wall collisions: 120
Particle 796: 5311.00746721 9063.23304395 -4012.98723591 -1940.21765818
Particle Collisions: 94 Wall collisions: 121
Particle 797: 397.04776851 16844.26123164 3375.68987220 -2538.27875108
Particle Collisions: 87 Wall collisions: 126
Particle 798: 696.01870995 10433.96754884 -1810.09619818 1812.69794093
Particle Collisions: 92 Wall collisions: 124
Particle 799: 8759.14843062 7030.12652349 1504.00035596 3514.56326175
Particle Collisions: 100 Wall collisions: 137
Particle 800: 19953.24008415 13528.35999625 -1013.46694345 3508.36524876
Particle Collisions: 99 Wall collisions: 125
Particle 801: 9314.91051677 16276.38185330 -3656.91470397 -1861.30907335
Particle Collisions: 92 Wall collisions: 124
Particle 802: 15606.42520909 15430.50471963 1584.28503953 876.43502193
Particle Collisions: 84 Wall collisions: 123
Particle 803: 10519.09400682 4786.96380582 -2486.36636949 -4501.83173248
Particle Collisions: 104 Wall collisions: 120
Particle 804: 7887.03980121 15568.98944372 -2654.81139506 -1294.90425963
Particle Collisions: 124 Wall collisions: 114
Particle 805: 13573.11532070 3471.80371340 -3729.51126144 -475.23001320
Particle Collisions: 104 Wall collisions: 112
Particle 806: 10995.00629880 16321.19765615 2125.96302261 4277.97764635
Particle Collisions: 106 Wall collisions: 125
Particle 807: 17374.52873540 12899.40401075 4551.22263951 4299.46800358
Particle Collisions: 78 Wall collisions: 131
Particle 808: 16869.47075176 15892.22868517 2007.51901213 4091.60683250
Particle Collisions: 105 Wall collisions: 113
Particle 809: 11433.87755207 14615.22500703 -2436.00556413 2498.91726745
Particle Collisions: 110 Wall collisions: 124
Particle 810: 19023.25879363 2022.85298119 5217.96251661 -3232.76574727
Particle Collisions: 118 Wall collisions: 137
Particle 811: 5321.68371186 6824.90378731 3852.42026663 3386.30063758
Particle Collisions: 94 Wall collisions: 122
Particle 812: 6938.80250226 19999.00000000 1812.04302147 4893.68226350
Particle Collisions: 91 Wall collisions: 128
Particle 813: 15509.50507453 3644.85488031 -4489.49492547 2813.28080049
Particle Collisions: 114 Wall collisions: 109
Particle 814: 12353.02014911 17140.75470902 -2830.93428273 -3934.63031976
Particle Collisions: 104 Wall collisions: 109
Particle 815: 6052.61981989 14633.86440583 -2425.52080605 2048.88133137
Particle Collisions: 108 Wall collisions: 127
Particle 816: 8721.88538727 11765.40129438 -1030.55392095 -4900.73277411
Particle Collisions: 110 Wall collisions: 130
Particle 817: 5466.18688287 2640.86524129 1017.93589694 1414.86657758
Particle Collisions: 122 Wall collisions: 127
Particle 818: 6324.55509477 13469.80238662 -5056.79756882 -1953.91125846
Particle Collisions: 102 Wall collisions: 118
Particle 819: 6868.00972124 6912.83487032 2743.41687721 -4128.28466569
Particle Collisions: 103 Wall collisions: 121
Particle 820: 12821.86885999 8474.75479548 -822.92573268 4079.47916814
Particle Collisions: 93 Wall collisions: 120
Particle 821: 9134.91271091 18038.19292162 2126.36376848 -2138.32787950
Particle Collisions: 98 Wall collisions: 104
Particle 822: 17805.74878915 9667.98544720 2489.25511262 -4174.88491484
Particle Collisions: 102 Wall collisions: 113
Particle 823: 8168.97035237 9568.05098124 3541.05769601 -1267.51830981
Particle Collisions: 93 Wall collisions: 137
Particle 824: 855.56421969 15165.48341613 -3010.87967541 -4379.93781410
Particle Collisions: 100 Wall collisions: 114
Particle 825: 17409.63752550 16899.97448720 -1193.64519672 732.99718601
Particle Collisions: 87 Wall collisions: 129
Particle 826: 11845.62291758 14914.92901793 -3402.77334470 2130.10237288
Particle Collisions: 107 Wall collisions: 114
Particle 827: 10092.32080531 5348.03741070 -1182.64176521 2561.87674738
Particle Collisions: 97 Wall collisions: 121
Particle 828: 3697.90979126 16295.97773063 -729.00796174 -3823.06990985
Particle Collisions: 92 Wall collisions: 132
Particle 829: 8444.30937444 2944.19636217 623.88060787 1479.44837431
Particle Collisions: 124 Wall collisions: 113
Particle 830: 13936.21380634 16543.52597976 1440.33128503 4675.17947365
Particle Collisions: 111 Wall collisions: 114
Particle 831: 14800.38399534 5631.14901629 -2329.67902257 -1221.57054539
Particle Collisions: 108 Wall collisions: 117
Particle 832: 19453.95061480 6266.24237868 3779.76630119 3704.11470624
Particle Collisions: 102 Wall collisions: 129
Particle 833: 5885.95133585 4714.80181075 -1552.31980008 -1007.38979351
Particle Collisions: 100 Wall collisions: 118
Particle 834: 7844.30263597 3484.76563636 -2509.34305210 1772.00592061
Particle Collisions: 98 Wall collisions: 122
Particle 835: 5688.94197943 13025.03703946 -2296.53483451 851.49456741
Particle Collisions: 114 Wall collisions: 130
Particle 836: 3554.84292915 427.58779977 710.76858583 -3710.73952299
Particle Collisions: 114 Wall collisions: 114
Particle 837: 11798.49203026 7456.99460112 -55.95306809 2771.48612346
Particle Collisions: 75 Wall collisions: 121
Particle 838: 5283.25642494 18860.31441612 4520.83251974 -1138.68558388
Particle Collisions: 100 Wall collisions: 113
Particle 839: 12473.17433370 18986.34097996 -4512.26834824 -1591.74911942
Particle Collisions: 84 Wall collisions: 125
Particle 840: 18952.91843404 15026.59529783 -3795.80942053 1741.38782472
Particle Collisions: 99 Wall collisions: 131
Particle 841: 1925.15951449 15002.74076727 5113.48985527 -3561.36046415
Particle Collisions: 82 Wall collisions: 127
Particle 842: 19999.00000000 17728.51771519 866.84413806 -3883.50214205
Particle Collisions: 94 Wall collisions: 122
Particle 843: 16188.39532424 12741.20321721 -3810.60467576 -4485.55325361
Particle Collisions: 103 Wall collisions: 124
Particle 844: 5451.60610384 6255.20048061 -2029.90187582 -2392.42768244
Particle Collisions: 117 Wall collisions: 120
Particle 845: 8661.48117085 76.24569016 -1001.66088018 -4662.54683711
Particle Collisions: 101 Wall collisions: 117
Particle 846: 4540.29578106 8067.65980258 3143.94101331 3176.40644676
Particle Collisions: 93 Wall collisions: 124
Particle 847: 16377.29167898 13784.87135054 -3621.70832102 -4485.19298941
Particle Collisions: 96 Wall collisions: 138
Particle 848: 14722.18993093 15373.43718610 3701.44316580 1795.36190169
Particle Collisions: 109 Wall collisions: 127
Particle 849: 5239.22859119 7227.21577205 -3190.83604693 1861.99745479
Particle Collisions: 101 Wall collisions: 115
Particle 850: 5141.23719138 484.86312476 -1552.59936700 1089.04157354
Particle Collisions: 112 Wall collisions: 119
Particle 851: 12483.25878043 4127.29798900 3044.21630481 4020.71633150
Particle Collisions: 109 Wall collisions: 124
Particle 852: 18657.95209900 14323.68527751 -3090.10705134 1415.80928327
Particle Collisions: 113 Wall collisions: 120
Particle 853: 12948.93253754 14299.29029409 3536.92932433 3138.98837703
Particle Collisions: 107 Wall collisions: 121
Particle 854: 17022.03131677 4009.27256303 2554.33154054 4008.27256303
Particle Collisions: 118 Wall collisions: 125
Particle 855: 18072.17819811 14079.29119075 -2789.46038246 -1334.52257185
Particle Collisions: 126 Wall collisions: 124
Particle 856: 8779.90068133 8353.78078162 4144.10098852 4429.01974679
Particle Collisions: 109 Wall collisions: 130
Particle 857: 1265.24651549 9102.24587412 3214.82779361 -1061.76515699
Particle Collisions: 104 Wall collisions: 112
Particle 858: 6917.59810460 18956.92723037 -3269.70178295 3141.86725647
Particle Collisions: 91 Wall collisions: 112
Particle 859: 333.52805649 15092.26342059 4013.07581183 5030.42114020
Particle Collisions: 89 Wall collisions: 120
Particle 860: 16081.85505642 11358.13201435 5360.28501881 -4329.03444371
Particle Collisions: 113 Wall collisions: 115
Particle 861: 19999.00000000 10799.29582468 1326.41864651 -601.33977208
Particle Collisions: 114 Wall collisions: 112
Particle 862: 13393.49087386 18096.34989338 1030.56366202 -752.75447270
Particle Collisions: 121 Wall collisions: 113
Particle 863: 8458.12706576 18264.55565095 965.99282444 3168.14849998
Particle Collisions: 107 Wall collisions: 114
Particle 864: 4362.12666141 3553.68742678 1597.06452857 -2266.12771722
Particle Collisions: 103 Wall collisions: 123
Particle 865: 18898.77684995 10651.17274790 -1514.20436610 -1876.54048571
Particle Collisions: 93 Wall collisions: 130
Particle 866: 906.19711001 8832.80319775 -2376.76384207 -1288.24097807
Particle Collisions: 90 Wall collisions: 128
Particle 867: 11453.70347754 7456.45421389 -212.16968902 4961.35498535
Particle Collisions: 102 Wall collisions: 129
Particle 868: 12610.35655939 8925.55575245 -2022.70055247 -4277.50469120
Particle Collisions: 93 Wall collisions: 110
Particle 869: 1055.31062816 13279.10877688 -2155.22469668 1762.64656712
Particle Collisions: 105 Wall collisions: 115
Particle 870: 19500.01954260 3755.65203268 -3105.31866140 -4971.65987162
Particle Collisions: 112 Wall collisions: 132
Particle 871: 16074.54344531 8795.72194696 1176.48203658 -1483.65730817
Particle Collisions: 98 Wall collisions: 114
Particle 872: 11456.77090009 11412.13821616 2648.29041872 -2179.79873955
Particle Collisions: 86 Wall collisions: 138
Particle 873: 12888.80019645 15978.03506878 2800.83376825 -590.60667334
Particle Collisions: 103 Wall collisions: 107
Particle 874: 15326.48495890 10872.90989363 -4333.00201620 1026.42399915
Particle Collisions: 106 Wall collisions: 135
Particle 875: 8122.51693213 13736.03938677 3883.02770757 3458.54303862
Particle Collisions: 103 Wall collisions: 122
Particle 876: 17646.22953453 11371.13002644 -767.91717662 3110.50239253
Particle Collisions: 103 Wall collisions: 117
Particle 877: 10579.32923084 13705.70740554 -1031.96497628 -4524.35753114
Particle Collisions: 111 Wall collisions: 124
Particle 878: 978.82865962 17908.33834260 -5089.90890122 -1045.33082870
Particle Collisions: 120 Wall collisions: 111
Particle 879: 1439.91150812 7357.81275048 3285.38563913 3992.04693599
Particle Collisions: 105 Wall collisions: 107
Particle 880: 5070.90831611 13313.98308599 973.92406085 -1304.48832841
Particle Collisions: 104 Wall collisions: 123
Particle 881: 19525.32054424 2324.23365048 1259.80218889 -3963.16525697
Particle Collisions: 110 Wall collisions: 114
Particle 882: 167.39636044 11556.95604833 -3172.24663031 -878.81624335
Particle Collisions: 109 Wall collisions: 121
Particle 883: 1.00000000 18854.49680285 -4979.81018646 -3338.82035041
Particle Collisions: 109 Wall collisions: 130
Particle 884: 6629.87812204 11010.45887929 -2299.35630478 -2399.18842924
Particle Collisions: 101 Wall collisions: 135
Particle 885: 1986.73305376 15649.21988544 -1046.06722866 1560.50341260
Particle Collisions: 89 Wall collisions: 122
Particle 886: 11854.18358192 14790.27914653 2603.24738023 -4567.16662617
Particle Collisions: 106 Wall collisions: 128
Particle 887: 19328.33463085 13106.83101144 4594.11061198 -1958.86000744
Particle Collisions: 110 Wall collisions: 121
Particle 888: 6307.66667948 13842.13580180 -2827.41691608 -3247.82284732
Particle Collisions: 101 Wall collisions: 116
Particle 889: 4901.81014398 14791.41954295 -3192.34769095 1788.43543434
Particle Collisions: 88 Wall collisions: 127
Particle 890: 9901.13110050 8847.36144421 964.14979867 3512.39594182
Particle Collisions: 107 Wall collisions: 114
Particle 891: 11633.30269283 14616.68666666 5000.59397941 3496.08897287
Particle Collisions: 110 Wall collisions: 123
Particle 892: 16028.68903867 14685.04716647 -3249.05442927 -2620.33542452
Particle Collisions: 111 Wall collisions: 139
Particle 893: 11206.45176065 13627.26774939 -367.67789143 -3025.66341243
Particle Collisions: 108 Wall collisions: 124
Particle 894: 7036.47363712 4232.56368859 4725.01511377 1628.52267809
Particle Collisions: 100 Wall collisions: 124
Particle 895: 14678.43128577 13411.67748995 -2720.76404060 1842.09293272
Particle Collisions: 87 Wall collisions: 130
Particle 896: 16193.38210349 7561.37779424 -4519.20161850 3780.18889712
Particle Collisions: 104 Wall collisions: 130
Particle 897: 4010.59446875 11862.82415942 3748.53133205 -409.10511113
Particle Collisions: 96 Wall collisions: 121
Particle 898: 11085.64834473 11106.64409677 -3727.81039690 -185.71191831
Particle Collisions: 99 Wall collisions: 130
Particle 899: 1973.72934668 15321.96306104 1972.72934668 -3236.16502230
Particle Collisions: 105 Wall collisions: 132
Particle 900: 19736.02342143 1240.61272105 -2672.13695125 -2137.30638573
Particle Collisions: 93 Wall collisions: 126
Particle 901: 6361.80114446 12535.81913540 3155.27897904 -1234.58540317
Particle Collisions: 102 Wall collisions: 126
